,,,Condiciones,,,Prácticas, ,,Efectos,,,,
,,,SubInd1,SubInd2,,SubInd1,SubInd2,,SubInd1,SubInd2,,,
,,,Promedio,Promedio,,Promedio,Promedio,,Promedio,Promedio,,,
,,,"-3,29472660185523E-17","2,83546168159662E-17",,"-1,10822622062403E-17","-5,79073160326071E-17",,"4,91213784276598E-17","3,19488640179901E-17",,,
,,,SD,SD,,SD,SD,,SD,SD,,,
,,,1,1,,"0,999999999999999","0,999999999999999",,1,1,,,
,,,min,min,,min,min,,min,min,,,
,,,"-2,96175376678723","-7,36468087819751",,"-2,9999521456258","-3,8580997783358",,"-2,54030515366329","-2,89384400389749",,,
,,,max,max,,max,max,,max,max,,,
,,,"1,67785604917023","3,14002904196125",,"1,87421491801455","2,00930614700186",,"1,18194673351635","2,393878343843",,,
Orden,Comuna,Zona,SubInd1,SubInd2,Global C,SubInd1,SubInd2,Global P,SubInd1,SubInd2,Global E,Indice de Participación 3,Indice de Participación 5
280,La América,Centro occidental,"0,119546478775982","0,761017715312195","0,440282097044089","0,300297240021456","0,753138357158989","0,526717798590223","0,333774657637315","0,118743018833023","0,226258838235169","0,37","0,34"
281,La América,Centro occidental,"0,84264955109602","0,633516696223189","0,738083123659604","0,883901766169604","0,719116725484327","0,801509245826966","0,363120383593995","0,695681559050107","0,529400971322051","0,68","0,71"
282,Popular,Nororiental,"0,363446844263434","0,922492516975426","0,64296968061943","0,404754822511837","0,815975948206053","0,610365385358945","0,043641852581007","0,573490980536581","0,308566416558794","0,49","0,51"
283,La América,Centro occidental,"0,511739600227573","0,718659993318357","0,615199796772965","0,544497481359499","0,444217437148245","0,494357459253872","0,623223248020421","0,789521931369464","0,706372589694942","0,60","0,57"
284,La América,Centro occidental,"0,796995118941025","0,650760567638254","0,723877843289639","0,507932667196148","0,642328599379026","0,575130633287587","0,944683175378191","0,442509630644241","0,693596403011216","0,66","0,65"
285,La América,Centro occidental,"0,219457206431096","0,676887333587811","0,448172270009454","0,340151990057827","0,719381570518106","0,529766780287966","0,943075370026787","0,450472704581246","0,696774037304017","0,55","0,48"
286,San Javier,Centro occidental,"0,897599339025806","0,6591451105316","0,778372224778703","0,720162701805694","0,707693963505451","0,713928332655572","0,97308530884918","0,455379609011317","0,714232458930248","0,73","0,74"
287,San Javier,Centro occidental,"0,891469426289684","0,71783912649757","0,804654276393627","0,760550226505885","0,761689350175829","0,761119788340857","0,910808046911294","0,610285009903859","0,760546528407577","0,78","0,78"
288,San Javier,Centro occidental,"0,882669743612985","0,67670018535391","0,779684964483447","0,732658970313942","0,763887247710654","0,748273109012298","0,910808046911294","0,610285009903859","0,760546528407577","0,76","0,76"
289,San Javier,Centro occidental,"0,246702209291996","0,915860504012482","0,581281356652239","0,469555239292253","0,914664397012125","0,692109818152189","0,062134636595194","0,390128659491287","0,22613164804324","0,45","0,47"
290,San Javier,Centro occidental,"0,894970849469666","0,6555735186092","0,775272184039433","0,829221602227997","0,684372307245683","0,75679695473684","0,629307636508013","0,508883105754725","0,569095371131369","0,69","0,72"
291,San Javier,Centro occidental,"0,475371352318444","0,759703330999765","0,617537341659105","0,416266984977651","0,786957507847668","0,601612246412659","0,056125772594179","0,449708615068899","0,252917193831539","0,45","0,50"
292,San Javier,Centro occidental,"0,271875065212767","0,896293305731047","0,584084185471907","0,493113400624255","0,702851465488154","0,597982433056204","0,043641852581007","0,573490980536581","0,308566416558794","0,48","0,48"
293,Popular,Nororiental,"0,714203545065748","0,775347839560835","0,744775692313291","0,674599654077477","0,565049062529584","0,61982435830353","0,363120383593995","0,695681559050107","0,529400971322051","0,63","0,65"
294,San Javier,Centro occidental,"0,377981095347432","0,772276445950864","0,575128770649148","0,159930282346476","0,89309484279702","0,526512562571748","0,211505501927376","0,102122801079817","0,156814151503597","0,36","0,37"
295,San Javier,Centro occidental,"0,487860227942194","0,387334161303054","0,437597194622624","0,613650912909754","0,371712623485075","0,492681768197415","0,088710431867919","0,350277126456501","0,21949377916221","0,36","0,39"
296,San Javier,Centro occidental,"0,864955016931787","0,539414021291011","0,702184519111399","0,738819099929909","0,630921362554593","0,684870231242251","0,644620793997276","0,797083463199242","0,720852128598259","0,70","0,69"
297,San Javier,Centro occidental,"0,681456616279604","0,730544334410234","0,706000475344919","0,592937598755943","0,648810772791768","0,620874185773855","0,47778388412969","0,58015308044677","0,52896848228823","0,61","0,63"
298,San Javier,Centro occidental,"0,875673296077152","0,691078862698005","0,783376079387579","0,59450331640882","0,803944796371381","0,6992240563901","0,927925044003904","0,419418078871116","0,67367156143751","0,72","0,72"
299,San Javier,Centro occidental,"0,365159817207323","0,696543703596703","0,530851760402013","0,237279679616949","0,82182354069688","0,529551610156914","0,213874638140825","0,088271987345414","0,151073312743119","0,35","0,38"
300,San Javier,Centro occidental,"0,796713519713655","0,619126981471416","0,707920250592535","0,630187969757274","0,642211067867797","0,636199518812536","0,025385620484321","0,430076442954309","0,227731031719315","0,47","0,54"
301,San Javier,Centro occidental,"0,856742234115596","0,650645241901063","0,753693738008329","0,778880988127592","0,590179890603475","0,684530439365534","0,514644135972319","0,624411584358063","0,569527860165191","0,66","0,68"
302,San Javier,Centro occidental,"0,745172310208037","0,630444199946839","0,687808255077438","0,655474863647664","0,380503188837697","0,517989026242681","0,882836000023714","0,600208936432826","0,74152246822827","0,64","0,61"
303,San Javier,Centro occidental,"0,264711192542486","0,761809746588381","0,513260469565433","0,538093703536267","0,69089477706346","0,614494240299863","0,788155599864181","0,692101267368332","0,740128433616257","0,62","0,56"
304,Popular,Nororiental,"0,624211892308749","0,815318913846537","0,719765403077643","0,534030480223981","0,732850641446107","0,633440560835044","0,043641852581007","0,573490980536581","0,308566416558794","0,52","0,57"
305,San Javier,Centro occidental,"0,891467688372757","0,745928011210348","0,818697849791553","0,724211185152789","0,770988101604076","0,747599643378433","0,854827869515378","0,589496699654209","0,722162284584793","0,76","0,77"
306,San Javier,Centro occidental,"0,831825157374428","0,608731609631731","0,72027838350308","0,560049431328755","0,08847618571493","0,324262808521842","0,556301615881099","0,453168553014524","0,504735084447812","0,49","0,42"
307,San Javier,Centro occidental,"0,52122355233991","0,741436701921659","0,631330127130784","0,526907645991087","0,673547740323633","0,60022769315736","0,968542469243682","0,223567869882072","0,596055169562877","0,61","0,61"
308,San Javier,Centro occidental,"0,884723499920816","0,688059300465768","0,786391400193292","0,681586446534926","0,717261988720467","0,699424217627696","0,87366554741601","0,402714636968914","0,638190092192462","0,71","0,72"
309,San Javier,Centro occidental,"0,973963469937531","0,796182397500232","0,885072933718881","0,749754689360146","0,51380450434722","0,631779596853683","0,363120383593995","0,695681559050107","0,529400971322051","0,67","0,69"
310,San Javier,Centro occidental,"0,798659055410702","0,720208013320557","0,759433534365629","0,141553974960217","0,39362736070934","0,267590667834778","0,176868511214115","0,273902397621139","0,225385454417627","0,36","0,37"
311,San Javier,Centro occidental,"0,853753237811353","0,665125260866167","0,75943924933876","0,891125870019034","0,662255059534916","0,776690464776975","0,635882137418738","0,51139764739598","0,573639892407359","0,70","0,72"
312,San Javier,Centro occidental,"0,938578547842489","0,74945114128828","0,844014844565385","0,642789434725788","0,86303302614223","0,752911230434009","0,043641852581007","0,573490980536581","0,308566416558794","0,58","0,65"
313,San Javier,Centro occidental,"0,03913099045734","0,899400409799334","0,469265700128337","0,860009726686709","0,73929975895077","0,799654742818739","0,873776653301447","0,401612983858169","0,637694818579808","0,62","0,43"
314,San Javier,Centro occidental,"0,900619150454914","0,682906907796961","0,791763029125938","0,6823784684829","0,529022679055776","0,605700573769338","0,613270874580531","0,660048300483695","0,636659587532113","0,67","0,68"
315,Popular,Nororiental,"0,025971581550089","0,957854139245164","0,491912860397626","0,412228851315773","0,796199165149151","0,604214008232462","0,043641852581007","0,573490980536581","0,308566416558794","0,45","0,30"
316,San Javier,Centro occidental,"0,881367383486289","0,571023224625111","0,7261953040557","0,573899295673966","0,689379712031047","0,631639503852507","0,635882137418738","0,51139764739598","0,573639892407359","0,64","0,65"
317,San Javier,Centro occidental,"0,932560967489004","0,737126495514708","0,834843731501856","0,674519567708374","0,850492362139129","0,762505964923751","0,043641852581007","0,573490980536581","0,308566416558794","0,58","0,66"
318,San Javier,Centro occidental,"0,887015460024479","0,710895046446004","0,798955253235242","0,819717139272257","0,737157786044501","0,778437462658379","0,910808046911294","0,610285009903859","0,760546528407577","0,78","0,78"
319,San Javier,Centro occidental,"0,833920479814879","0,625218939454927","0,729569709634903","0,491078312877936","0,446410401856145","0,468744357367041","0,196868743903159","0,447547455124708","0,322208099513934","0,48","0,52"
320,San Javier,Centro occidental,"0,932371373086836","0,743541928483506","0,837956650785171","0,769042835010808","0,743588714895827","0,756315774953318","0,043641852581007","0,573490980536581","0,308566416558794","0,58","0,66"
321,San Javier,Centro occidental,"0,233304602955984","0,9586991372477","0,596001870101842","0,522301939285879","0,922421147210515","0,722361543248197","0,007220812676022","0,610186766987515","0,308703789831768","0,51","0,51"
322,San Javier,Centro occidental,"0,429378063365026","0,634909840724395","0,53214395204471","0,35316523037075","0,766145837304173","0,559655533837461","0,84554219025581","0,391014425140084","0,618278307697947","0,57","0,54"
323,San Javier,Centro occidental,"0,754735201713878","0,812721071955834","0,783728136834856","0,575310234938075","0,662552320307711","0,618931277622893","0,788923733699578","0,887984808214211","0,838454270956894","0,74","0,72"
324,San Javier,Centro occidental,"0,260425005729938","0,81636674327368","0,538395874501809","0,365162962820279","0,780206202628973","0,572684582724626","0,061806660389306","0,393380656503376","0,227593658446341","0,41","0,42"
325,San Javier,Centro occidental,"0,707359400568634","0,687024153751828","0,697191777160231","0,30027227102107","0,982195067526737","0,641233669273903","0,212524625035199","0,099283072368761","0,15590384870198","0,41","0,47"
326,Popular,Nororiental,"0,778069626705334","0,780440277489932","0,779254952097633","0,455722152149566","0,572528330329897","0,514125241239732","0,614507365837863","0,786188378148327","0,700347871993095","0,65","0,64"
327,San Javier,Centro occidental,"0,627538701249924","0,656094939957972","0,641816820603948","0,681730573106113","0,810202548606231","0,745966560856172","0,538925847968114","0,807906502587956","0,673416175278035","0,69","0,69"
328,San Javier,Centro occidental,"0,837058601393336","0,618866691990549","0,727962646691942","0,683802324509224","0,637778432878835","0,660790378694029","0,910808046911294","0,610285009903859","0,760546528407577","0,72","0,70"
329,San Javier,Centro occidental,"0,442409242913018","0,833175437857497","0,637792340385257","0,617805133132433","0,605433923341139","0,611619528236786","0,71988422814831","0,496369164707891","0,608126696428101","0,62","0,61"
330,San Javier,Centro occidental,"0,882624228531417","0,830566188450097","0,856595208490757","0,748794016842778","0,602354409095119","0,675574212968948","0,629307636508013","0,508883105754725","0,569095371131369","0,69","0,72"
331,San Javier,Centro occidental,"0,940228955263756","0,752346180530981","0,846287567897369","0,499024644981248","0,749844484260907","0,624434564621077","0,056125772594179","0,449708615068899","0,252917193831539","0,51","0,58"
332,San Javier,Centro occidental,"0,415068036194329","0,637436388730086","0,526252212462208","0,363907928567392","0,823986356360684","0,593947142464038","0,062479530481639","0,386708917851286","0,224594224166463","0,41","0,45"
333,San Javier,Centro occidental,"0,661220916678117","0,707048813860207","0,684134865269162","0,784338930615128","0,767518156251504","0,775928543433316","0,363120383593995","0,695681559050107","0,529400971322051","0,66","0,68"
334,San Javier,Centro occidental,"0,119633187979301","0,99243459524691","0,556033891613106","0,539008386047923","0,942418668826426","0,740713527437174","0,043641852581007","0,573490980536581","0,308566416558794","0,50","0,45"
335,San Javier,Centro occidental,"0,832094445654762","0,624795942800395","0,728445194227579","0,50847852473775","0,907174758136229","0,70782664143699","0,062251538142661","0,388969540395926","0,225610539269294","0,49","0,56"
336,San Javier,Centro occidental,"0,507373226314047","0,724151625216785","0,615762425765416","0,944395318647718","0,663928812217447","0,804162065432583","0,7961445463756","0,725813488507197","0,760979017441399","0,72","0,71"
337,Popular,Nororiental,"0,967737167675153","0,790839100016826","0,87928813384599","0,867549320474154","0,759167277020909","0,813358298747531","0,007220812676022","0,610186766987515","0,308703789831768","0,60","0,69"
338,Popular,Nororiental,"0,44875472669836","0,66559771114108","0,55717621891972","0,678248722717724","0,695663448670381","0,686956085694052","0,644620793997276","0,797083463199242","0,720852128598259","0,65","0,63"
339,San Javier,Centro occidental,"0,786104658542407","0,754918019461218","0,770511339001813","0,826189489683848","0,780610819953753","0,8034001548188","0,673492099328487","0,80762974597167","0,740560922650078","0,77","0,78"
340,San Javier,Centro occidental,"0,483613937171194","0,663607070261789","0,573610503716491","0,76295437796474","0,752056221916555","0,757505299940647","0,929532694586109","0,424623680826783","0,677078187706446","0,67","0,66"
341,San Javier,Centro occidental,"0,972034526959018","0,796550896719475","0,884292711839247","0,800971310014094","0,767525977035785","0,78424864352494","0,043641852581007","0,573490980536581","0,308566416558794","0,60","0,68"
342,San Javier,Centro occidental,"0,891148546609392","0,670487594212902","0,780818070411147","0,570541081039277","0,900729410602887","0,735635245821082","0,043641852581007","0,573490980536581","0,308566416558794","0,56","0,62"
343,San Javier,Centro occidental,"0,793538065995147","0,751796363407189","0,772667214701168","0,757280133957239","0,020850903397987","0,389065518677613","0,703304117137054","0,660766674346254","0,682035395741654","0,59","0,36"
344,San Javier,Centro occidental,"0,89537252170525","0,732399254543998","0,813885888124624","0,584742336215475","0,640005516583634","0,612373926399555","0,170789273129874","0,334180136465561","0,252484704797718","0,50","0,57"
345,San Javier,Centro occidental,"0,638762173519039","0,804537944694663","0,721650059106851","0,776107955816846","0,668762838790734","0,72243539730379","0,624211668634822","0,60012027138686","0,612165970010841","0,68","0,70"
346,San Javier,Centro occidental,"0,295799226271179","0,913245300275782","0,60452226327348","0,347425912158654","0,812351565556671","0,579888738857663","0,0805540161753","0,390673895359254","0,235613955767277","0,44","0,45"
347,San Javier,Centro occidental,"0,302020285368688","0,869556215524298","0,585788250446493","0,611080486564939","0,644224116158927","0,627652301361933","0,484358385040415","0,582667622088025","0,53351300356422","0,58","0,56"
348,San Javier,Centro occidental,"0,854677673297179","0,545419952296901","0,70004881279704","0,738114967611763","0,752266885954584","0,745190926783174","0,929790791578786","0,446752975478717","0,688271883528752","0,71","0,71"
349,Popular,Nororiental,"0,322935075345989","0,907043364322168","0,614989219834079","0,556664619718641","0,921829322779561","0,739246971249101","0,043641852581007","0,573490980536581","0,308566416558794","0,52","0,54"
350,San Javier,Centro occidental,"0,952516562362544","0,754450274161255","0,853483418261899","0,787111443910831","0,737891649593817","0,762501546752324","0,007220812676022","0,610186766987515","0,308703789831768","0,59","0,66"
351,San Javier,Centro occidental,"0,928540508748446","0,706350527889288","0,817445518318867","0,514917798264538","0,964396299956352","0,739657049110445","0,025945460350836","0,424525437910438","0,225235449130637","0,51","0,59"
352,San Javier,Centro occidental,"0,517016390448642","0,631869282971468","0,574442836710055","0,725977076811854","0,637883018259003","0,681930047535429","0,759284294532971","0,681554984595904","0,720419639564438","0,66","0,64"
353,San Javier,Centro occidental,"0,679954734325779","0,612772807037846","0,646363770681812","0,711195232673338","0,586032224262253","0,648613728467796","0,703743329074698","0,74172096470848","0,722732146891589","0,67","0,66"
354,San Javier,Centro occidental,"0,899796425804129","0,659083180585082","0,779439803194606","0,695201824815003","0,712793860200285","0,703997842507644","0,7961445463756","0,725813488507197","0,760979017441399","0,75","0,74"
355,San Javier,Centro occidental,"0,316680394933129","0,789007026489536","0,552843710711332","0,751258730518869","0,684479957836689","0,717869344177779","0,939679352242505","0,620831292676287","0,780255322459396","0,68","0,63"
356,San Javier,Centro occidental,"0,585472395320359","0,787266359296914","0,686369377308636","0,34943167895866","0,767487988116215","0,558459833537437","0,086989715872051","0,358799419710297","0,222894567791174","0,44","0,49"
357,San Javier,Centro occidental,"0,892547475630841","0,71510507816933","0,803826276900085","0,738796239282047","0,731406902950407","0,735101571116227","0,947801143816552","0,439832224404308","0,69381668411043","0,74","0,75"
358,San Javier,Centro occidental,"0,620339614651823","0,863066723717189","0,741703169184506","0,524110072382495","0,720347202117132","0,622228637249814","0,901784783809783","0,412325220636787","0,657055002223285","0,67","0,67"
359,San Javier,Centro occidental,"0,438693398334468",1,"0,719346699167234","0,688109579121145","0,889162586396296","0,78863608275872","0,043641852581007","0,573490980536581","0,308566416558794","0,56","0,61"
360,Popular,Nororiental,"0,267721433075303","0,817715773083131","0,542718603079217","0,486438285469942","0,708864308531763","0,597651297000852","0,774498385769177","0,534977035296476","0,654737710532827","0,60","0,55"
361,San Javier,Centro occidental,"0,715564363926938","0,790037362156253","0,752800863041596","0,905878259578485","0,726777240573184","0,816327750075834","0,939679352242505","0,620831292676287","0,780255322459396","0,78","0,78"
362,San Javier,Centro occidental,"0,974943103608389","0,800820730436415","0,887881917022402","0,568750909958592","0,87467592997421","0,721713419966401","0,043641852581007","0,573490980536581","0,308566416558794","0,58","0,65"
363,San Javier,Centro occidental,"0,889917185393121","0,705625107722884","0,797771146558003","0,807098391437506","0,776328333474693","0,7917133624561","0,588640616601359","0,776295152949591","0,682467884775475","0,76","0,77"
364,San Javier,Centro occidental,"0,196396310306579","0,799962085793702","0,49817919805014","0,609345307863293","0,515734135884319","0,562539721873806","0,873776653301447","0,401612983858169","0,637694818579808","0,56","0,50"
365,San Javier,Centro occidental,"0,553908625747929","0,730745118605909","0,642326872176919","0,479358687012374","0,139169595199755","0,309264141106064","0,62168378397718","0,612640277254144","0,617162030615662","0,50","0,44"
366,San Javier,Centro occidental,"0,807122038078397","0,645864489497653","0,726493263788025","0,693904545598786","0,689063458823208","0,691484002210997","0,910808046911294","0,610285009903859","0,760546528407577","0,73","0,72"
367,San Javier,Centro occidental,"0,891521702175195","0,71825046641814","0,804886084296667","0,690184757413829","0,738505763248207","0,714345260331018","0,964381254827808","0,275434714765945","0,619907984796877","0,71","0,73"
368,San Javier,Centro occidental,"0,206036292356909","0,768094075178801","0,487065183767855","0,55183867678081","0,541240069034633","0,546539372907721","0,747393242380916","0,400132163909132","0,573762703145024","0,53","0,49"
369,San Javier,Centro occidental,"0,665227613575566","0,742161530908182","0,703694572241874","0,644052169111607","0,752520052203457","0,698286110657532","0,798409485375838","0,696446817666921","0,747428151521379","0,72","0,71"
370,San Javier,Centro occidental,"0,21259509713024","0,815748536150495","0,514171816640368","0,487819554448434","0,952978060793238","0,720398807620836","0,043641852581007","0,573490980536581","0,308566416558794","0,49","0,48"
371,Popular,Nororiental,"0,656801277982792","0,715488345061149","0,686144811521971","0,647821390113016","0,75526739485379","0,701544392483403","0,721594905078307","0,479407213916589","0,600501059497448","0,66","0,67"
372,San Javier,Centro occidental,"0,175502708155458","0,871444171211383","0,523473439683421","0,445180196751736","0,936410092545245","0,69079514464849","0,043641852581007","0,573490980536581","0,308566416558794","0,48","0,46"
373,San Javier,Centro occidental,"0,469324914112732","0,829017740838805","0,649171327475769","0,546598618034027","0,936005904426443","0,741302261230235","0,043641852581007","0,573490980536581","0,308566416558794","0,53","0,57"
374,San Javier,Centro occidental,"0,946468810594064","0,717952233002831","0,832210521798447","0,543727787127113","0,683493704273003","0,613610745700058","0,890155454010656","0,414527654361479","0,652341554186067","0,69","0,70"
375,San Javier,Centro occidental,"0,713481545048329","0,744476562439351","0,72897905374384","0,728331263901831","0,687688583204537","0,708009923553184","0,606574261966425","0,657219827281151","0,631897044623788","0,69","0,70"
376,San Javier,Centro occidental,"0,857414624399548","0,701052956873126","0,779233790636337","0,467300636966358","0,601822192375579","0,534561414670968","0,821133144985497","0,362710196184355","0,591921670584926","0,63","0,63"
377,El Poblado,Suroriental,"0,974879942086897","0,802385546050538","0,888632744068718","0,63925142111653","0,609171182345262","0,624211301730896","0,882836000023714","0,600208936432826","0,74152246822827","0,74","0,74"
378,El Poblado,Suroriental,"0,289465754273545","0,807561197015892","0,548513475644719","0,300575579168074","0,766380978415388","0,533478278791731","0,079696316691205","0,394921875005304","0,237309095848255","0,41","0,42"
379,El Poblado,Suroriental,"0,897010116415543","0,654508732221921","0,775759424318732","0,63179400182206","0,675393709769732","0,653593855795896","0,910808046911294","0,610285009903859","0,760546528407577","0,73","0,72"
380,El Poblado,Suroriental,"0,7686483464925","0,826363400824187","0,797505873658344","0,908621208554926","0,73220089865297","0,820411053603948","0,647023427653512","0,797948938412462","0,722486183032987","0,78","0,79"
381,El Poblado,Suroriental,"0,951761151441067","0,75465249481534","0,853206823128204","0,669440729744702","0,862713931180166","0,766077330462434","0,007220812676022","0,610186766987515","0,308703789831768","0,59","0,66"
382,Popular,Nororiental,"0,84397223071347","0,725659892277693","0,784816061495581","0,850078193588243","0,707766858363291","0,778922525975767","0,608199754092291","0,833779249650176","0,720989501871234","0,76","0,77"
383,El Poblado,Suroriental,"0,617089580116145","0,715263424416606","0,666176502266375","0,774268072020994","0,752976223396263","0,763622147708628","0,939679352242505","0,620831292676287","0,780255322459396","0,73","0,73"
384,El Poblado,Suroriental,"0,546928845149243","0,63890102325494","0,592914934202091","0,567863317577314","0,450467168593858","0,509165243085586","0,889855825951725","0,602893801010387","0,746374813481056","0,61","0,58"
385,El Poblado,Suroriental,"0,842962676371522","0,626937516733997","0,734950096552759","0,57953489685745","0,657751873620432","0,618643385238941","0,608199754092291","0,833779249650176","0,720989501871234","0,69","0,68"
386,El Poblado,Suroriental,"0,396608465150743","0,68797683638898","0,542292650769861","0,673013063968813","0,741268419827534","0,707140741898174","0,810997741599629","0,552485402858196","0,681741572228913","0,64","0,62"
387,El Poblado,Suroriental,"0,562612661947954","0,3597066953888","0,461159678668377","0,351000078398636","0,713492855356642","0,532246466877639","0,796119585173235","0,333857486482548","0,564988535827892","0,52","0,49"
388,El Poblado,Suroriental,"0,618750268945475","0,671564271586253","0,645157270265864","0,576680098552117","0,172626734341175","0,374653416446646","0,889410500934439","0,602723478074081","0,74606698950426","0,56","0,50"
389,El Poblado,Suroriental,"0,605174106466437","0,935124426968761","0,770149266717599","0,71246331683771","0,778415225907611","0,74543927137266","0,917382547822019","0,612799551545115","0,765091049683567","0,76","0,75"
390,El Poblado,Suroriental,"0,877770754036004","0,771338616857191","0,824554685446597","0,621502239727716","0,648311924797749","0,634907082262732","0,627365006815944","0,643749169802134","0,635557088309039","0,69","0,70"
391,El Poblado,Suroriental,"0,318156399621707","0,792659888967416","0,555408144294561","0,612918634901994","0,609934541165718","0,611426588033856","0,9500978079137","0,537098500849587","0,743598154381644","0,63","0,59"
392,El Poblado,Suroriental,"0,388733800215936","0,760823504034709","0,574778652125323","0,239189981896865","0,247020196628923","0,243105089262894","0,940015608825294","0,269808326905279","0,604911967865286","0,44","0,40"
393,Popular,Nororiental,"0,499044819319215","0,84657087799323","0,672807848656223","0,557427159052431","0,902382452115363","0,729904805583897","0,92680776754307","0,55827065812561","0,74253921283434","0,71","0,69"
394,El Poblado,Suroriental,"0,612495066440095","0,689114922624649","0,650804994532372","0,678081978197662","0,812901753604946","0,745491865901304","0,917382547822019","0,612799551545115","0,765091049683567","0,72","0,71"
395,El Poblado,Suroriental,"0,536712873171523","0,6279464343091","0,582329653740312","0,582083881403231","0,347420910844936","0,464752396124083","0,869186050449673","0,59498825625177","0,732087153350721","0,58","0,55"
396,El Poblado,Suroriental,"0,441200122415132","0,723732299849786","0,582466211132459","0,488703906816843","0,233610286783711","0,361157096800277","0,938989911213395","0,47070700133192","0,704848456272658","0,53","0,48"
397,El Poblado,Suroriental,"0,790901488337086","0,744679784108348","0,767790636222717","0,804489026557455","0,735567231143419","0,770028128850437","0,759723506470615","0,762509274958131","0,761116390714373","0,77","0,77"
398,El Poblado,Suroriental,"0,352520718932503","0,569859729274659","0,461190224103581","0,279797326371816","0,920571024537122","0,600184175454469","0,9535852347582","0,482949679377555","0,718267457067878","0,58","0,52"
399,El Poblado,Suroriental,"0,326861385866439","0,828184686788986","0,577523036327712","0,330256385779966","0,742776562274839","0,536516474027403","0,944060527949649","0,249271344514254","0,596665936231952","0,57","0,52"
400,El Poblado,Suroriental,"0,721988372785727","0,790157716974691","0,756073044880209","0,555802510819085","0,636314421335921","0,596058466077503","0,939719139460587","0,467095308881546","0,703407224171066","0,68","0,68"
401,El Poblado,Suroriental,"0,826112619774471","0,71825462675729","0,772183623265881","0,56176224212695","0,651911024094766","0,606836633110858","0,614702961510788","0,647214615119387","0,630958788315087","0,67","0,67"
402,El Poblado,Suroriental,"0,621726593675334","0,573992481615514","0,597859537645424","0,624015577796272","0,770753880958323","0,697384729377298","0,9319887040855","0,456673456353893","0,694331080219697","0,66","0,65"
403,El Poblado,Suroriental,"0,268917887249596","0,763745972261799","0,516331929755697","0,536372272381712","0,654974945427529","0,595673608904621","0,940124677259791","0,621001615612593","0,780563146436192","0,62","0,56"
404,Popular,Nororiental,"0,757076262878478","0,80519404545681","0,781135154167644","0,804625152902128","0,748416735994578","0,776520944448353","0,652967815208952","0,800275938598091","0,726621876903522","0,76","0,77"
405,El Poblado,Suroriental,"0,474363201595953","0,561769850960798","0,518066526278376","0,50439596720133","0,641486130155112","0,572941048678221","0,514610501149318","0,111639645226595","0,313125073187957","0,45","0,49"
406,El Poblado,Suroriental,"0,333782780491396","0,717436265381041","0,525609522936219","0,41884242388329","0,725321670019144","0,572082046951217","0,919282930282816","0,613526388592804","0,76640465943781","0,61","0,56"
407,El Poblado,Suroriental,"0,909135402610109","0,73256819073857","0,82085179667434","0,602955366673308","0,688462515596339","0,645708941134824","0,703304117137054","0,660766674346254","0,682035395741654","0,71","0,72"
408,El Poblado,Suroriental,"0,4983697771771","0,837803544131434","0,668086660654267","0,771662820758879","0,776742613322718","0,774202717040799","0,616674637463813","0,837020628339121","0,726847632901467","0,72","0,71"
409,El Poblado,Suroriental,"0,673495469619158","0,620370345640608","0,646932907629883","0,509671072539515","0,712174981078453","0,610923026808984","0,644620793997276","0,797083463199242","0,720852128598259","0,66","0,64"
410,El Poblado,Suroriental,"0,524138484354891","0,617252817676589","0,57069565101574","0,554977394164637","0,671456652089568","0,613217023127102","0,897686470072367","0,47665588287078","0,687171176471573","0,62","0,61"
411,El Poblado,Suroriental,"0,447483013031084","0,835223122024853","0,641353067527969","0,478987066064558","0,205843791510558","0,342415428787558","0,911016399326174","0,610363720731328","0,760690060028751","0,55","0,49"
412,El Poblado,Suroriental,"0,659523250101395","0,690961812291835","0,675242531196615","0,602186576258013","0,138765952565605","0,370476264411809","0,739659268857066","0,67467138652372","0,707165327690393","0,56","0,49"
413,El Poblado,Suroriental,"0,429742735378171","0,85173448680722","0,640738611092695","0,654780173712401","0,807637354708867","0,731208764210634","0,917382547822019","0,612799551545115","0,765091049683567","0,71","0,68"
414,El Poblado,Suroriental,"0,344786449695497","0,360575090932383","0,35268077031394","0,399679619312178","0,371735571844747","0,385707595578462","0,908020186496092","0,418202037933427","0,66311111221476","0,45","0,41"
415,Popular,Nororiental,"0,697081779546356","0,728922596024949","0,713002187785652","0,685805431402385","0,596613271188179","0,641209351295282","0,731276164024635","0,670842747817287","0,701059455920961","0,68","0,68"
416,El Poblado,Suroriental,"0,533129961082529","0,784338628019178","0,658734294550853","0,656060347808429","0,710913587840285","0,683486967824357","0,939679352242505","0,620831292676287","0,780255322459396","0,71","0,69"
417,El Poblado,Suroriental,"0,734597514504689","0,670726395911647","0,702661955208168","0,575875080412586","0,74400267610918","0,659938878260883","0,854827869515378","0,589496699654209","0,722162284584793","0,69","0,69"
418,El Poblado,Suroriental,"0,472148173546579","0,438259894197663","0,455204033872121","0,650352322056568","0,813389517963486","0,731870920010027","0,945919837884876","0,494707720299842","0,720313779092359","0,62","0,60"
419,El Poblado,Suroriental,"0,471271279427157","0,829812476176642","0,6505418778019","0,475110003166481","0,624897812778414","0,550003907972448","0,776545223536706","0,329669389033397","0,553107306285052","0,58","0,58"
420,El Poblado,Suroriental,"0,890155119241072","0,695616628342071","0,792885873791571","0,494716933187752","0,717812940932763","0,606264937060258","0,935434491524413","0,256606157955603","0,596020324740008","0,66","0,67"
